Date,PageName,TrafficSource,TrafficType,Users,Sessions,BounceRate,SessionDurationSeconds,PagesPerSession,EngagementRate,ConversionRate,GoalCompletions,EventCount,PagePerformance
2025-05-10,Products,Organic Search,Organic,3,5,0.4352,94.24,8.18,0.5817,0.1405,0,78,Low Performing
2025-05-11,Home,Direct,Direct,2,3,0.5027,181.45,1.12,0.4882,0.0705,0,16,Low Performing
2025-05-11,Home,Social,Social,4,5,0.4881,282.82,4.99,0.4847,0.1205,1,46,Low Performing
2025-05-11,Blog,Paid Search,Paid,7,8,0.5715,97.58,1.52,0.4212,0.0041,0,24,Average Performing
2025-05-12,Services,Organic Search,Organic,7,7,0.5787,153.65,5.37,0.4496,0.0865,0,68,Average Performing
2025-05-12,Blog,Organic Search,Organic,7,8,0.6332,46.59,2.05,0.3652,0.0155,0,51,Average Performing
2025-05-12,Blog,Organic Search,Organic,2,3,0.5334,52.65,1.95,0.4802,0.0636,0,12,Average Performing
2025-05-12,Blog,Paid Search,Paid,3,3,0.5609,151.47,1.68,0.4078,0.0241,0,18,Average Performing
2025-05-12,Products,Social,Social,2,3,0.4607,321.14,3.75,0.5387,0.0699,0,35,Low Performing
2025-05-12,Checkout,Direct,Direct,6,8,0.6026,79.59,1.23,0.3669,0.0549,0,19,Average Performing
2025-05-12,Pricing,Referral,Referral,9,10,0.5573,118.94,4.49,0.5125,0.0566,1,85,High Performing
2025-05-13,Pricing,Organic Search,Organic,3,4,0.4171,535.93,1.68,0.5814,0.0786,0,27,High Performing
2025-05-14,Landing Page,Social,Social,1,2,0.382,327.72,3.49,0.568,0.0645,0,12,Average Performing
2025-05-14,Blog,Organic Search,Organic,10,11,0.4958,66.86,1.0,0.4962,0.0485,2,48,Average Performing
2025-05-14,Home,Referral,Referral,10,12,0.5583,126.49,1.0,0.4127,0.0518,1,52,Low Performing
2025-05-14,Home,Referral,Referral,5,6,0.5046,97.82,5.0,0.5418,0.0675,0,82,Low Performing
2025-05-14,Landing Page,Organic Search,Organic,11,12,0.5092,90.64,6.13,0.4904,0.0947,1,200,Average Performing
2025-05-14,Products,Social,Social,7,7,0.4524,484.94,4.1,0.5497,0.0818,0,72,Low Performing
2025-05-14,Home,Organic Search,Organic,4,5,0.516,84.68,1.68,0.491,0.0488,0,31,Low Performing
2025-05-14,Landing Page,Paid Search,Paid,10,12,0.461,185.99,3.18,0.5351,0.0517,1,127,Average Performing
2025-05-14,Products,Direct,Direct,7,8,0.4743,335.91,4.64,0.5611,0.072,0,58,Low Performing
2025-05-15,Home,Social,Social,2,3,0.4389,273.71,1.0,0.5672,0.0326,0,20,Low Performing
2025-05-15,Pricing,Direct,Direct,6,7,0.4703,414.15,1.46,0.4931,0.0592,0,37,High Performing
2025-05-15,Landing Page,Paid Search,Paid,2,3,0.5003,284.76,3.43,0.461,0.0435,0,27,Average Performing
2025-05-15,FAQ,Organic Search,Organic,5,6,0.3743,449.54,5.74,0.6047,0.1054,1,66,Low Performing
2025-05-15,Contact,Referral,Referral,7,7,0.3119,99.85,1.75,0.7164,0.0,0,51,High Performing
2025-05-16,Pricing,Social,Social,2,3,0.5769,74.69,1.57,0.4219,0.0252,0,15,High Performing
2025-05-17,Services,Organic Search,Organic,1,2,0.4686,38.01,3.44,0.5252,0.0523,0,23,Average Performing
2025-05-17,Home,Organic Search,Organic,7,8,0.5364,195.39,1.0,0.4078,0.0261,0,34,Low Performing
2025-05-17,Landing Page,Direct,Direct,10,11,0.5679,227.59,1.0,0.4669,0.0212,0,58,Average Performing
2025-05-17,Services,Organic Search,Organic,9,9,0.4478,146.79,4.4,0.5691,0.08,0,100,Average Performing
2025-05-17,Home,Organic Search,Organic,7,9,0.4605,45.56,3.36,0.571,0.0437,1,74,Low Performing
2025-05-17,Pricing,Direct,Direct,9,11,0.4718,189.19,2.87,0.5684,0.0415,0,73,High Performing
2025-05-18,Contact,Referral,Referral,10,12,0.5015,67.55,1.0,0.4662,0.0489,0,71,High Performing
2025-05-18,Home,Paid Search,Paid,1,3,0.4544,164.17,6.49,0.551,0.1289,1,51,Low Performing
2025-05-19,Home,Direct,Direct,1,2,0.5206,133.39,1.47,0.4616,0.0307,0,7,Low Performing
2025-05-19,Services,Organic Search,Organic,3,6,0.523,287.36,1.03,0.4867,0.047,1,30,Average Performing
2025-05-20,Products,Organic Search,Organic,6,7,0.468,63.11,2.21,0.5528,0.0469,0,34,Low Performing
2025-05-20,Contact,Direct,Direct,2,3,0.4831,102.58,1.54,0.5845,0.0411,0,17,High Performing
2025-05-20,Landing Page,Paid Search,Paid,11,12,0.5513,242.75,1.0,0.411,0.0353,0,2,Average Performing
2025-05-20,Pricing,Referral,Referral,10,11,0.5093,95.07,2.36,0.4973,0.0508,0,87,High Performing
2025-05-20,Blog,Organic Search,Organic,6,6,0.5902,225.57,3.06,0.429,0.0226,0,52,Average Performing
2025-05-20,Contact,Referral,Referral,4,5,0.4687,248.01,2.1,0.6463,0.0566,0,19,High Performing
2025-05-21,Landing Page,Referral,Referral,7,9,0.5287,293.07,3.49,0.4396,0.0605,2,34,Average Performing
2025-05-21,Services,Referral,Referral,10,10,0.4977,76.94,1.05,0.5106,0.0038,0,20,Average Performing
2025-05-21,About,Referral,Referral,3,3,0.4822,217.75,2.99,0.5181,0.0723,0,16,High Performing
2025-05-21,Home,Organic Search,Organic,6,6,0.381,85.33,1.14,0.6477,0.0369,0,15,Low Performing
2025-05-21,Checkout,Referral,Referral,6,8,0.5316,130.8,2.37,0.4346,0.0621,0,49,Average Performing
2025-05-22,Services,Organic Search,Organic,3,4,0.4995,125.09,1.8,0.439,0.0453,0,18,Average Performing
2025-05-22,Home,Paid Search,Paid,7,10,0.5508,207.69,1.0,0.4055,0.0248,0,75,Low Performing
2025-05-23,About,Referral,Referral,3,4,0.5138,144.9,1.96,0.4673,0.0361,0,32,High Performing
2025-05-23,About,Paid Search,Paid,3,3,0.5335,283.77,3.58,0.4686,0.0304,0,30,High Performing
2025-05-23,Home,Organic Search,Organic,6,7,0.4284,356.68,1.24,0.669,0.0542,1,32,Low Performing
2025-05-23,About,Paid Search,Paid,5,6,0.5487,138.97,1.93,0.419,0.0602,0,34,High Performing
2025-05-23,Home,Organic Search,Organic,7,8,0.5043,235.98,4.12,0.514,0.1002,1,112,Low Performing
2025-05-24,Blog,Paid Search,Paid,9,9,0.4936,619.0,1.84,0.4828,0.0675,0,41,Average Performing
2025-05-24,Services,Referral,Referral,9,11,0.5239,130.12,2.8,0.4462,0.0685,1,109,Average Performing
2025-05-24,Blog,Direct,Direct,5,6,0.4045,195.1,4.75,0.611,0.1103,0,77,Average Performing
2025-05-24,Blog,Organic Search,Organic,2,3,0.4719,138.53,3.98,0.5301,0.0705,0,30,Average Performing
2025-05-24,Checkout,Direct,Direct,3,4,0.4522,160.86,3.39,0.5482,0.0596,0,45,Average Performing
2025-05-24,Products,Referral,Referral,4,6,0.4467,227.98,4.17,0.5184,0.0624,0,59,Low Performing
2025-05-24,Landing Page,Paid Search,Paid,4,6,0.5719,187.84,3.5,0.5009,0.0808,0,48,Average Performing
2025-05-25,Home,Direct,Direct,6,9,0.5946,205.41,2.62,0.3783,0.0613,1,56,Low Performing
2025-05-25,Contact,Paid Search,Paid,11,13,0.4441,309.19,2.49,0.6039,0.0448,0,52,High Performing
2025-05-25,FAQ,Referral,Referral,10,13,0.4723,149.45,3.8,0.4997,0.0538,0,199,Low Performing
2025-05-25,Services,Direct,Direct,6,7,0.4159,489.38,6.38,0.5803,0.1212,0,101,Average Performing
2025-05-25,Products,Direct,Direct,9,10,0.4762,180.89,1.08,0.5548,0.0466,1,2,Low Performing
2025-05-26,Landing Page,Organic Search,Organic,6,7,0.5133,130.95,2.57,0.5004,0.048,1,51,Average Performing
2025-05-26,Home,Organic Search,Organic,2,3,0.5915,91.59,3.3,0.4043,0.0529,1,16,Low Performing
2025-05-26,Landing Page,Referral,Referral,2,4,0.5083,194.73,1.35,0.4875,0.0469,0,10,Average Performing
2025-05-26,FAQ,Referral,Referral,10,12,0.534,81.23,1.4,0.493,0.0794,1,59,Low Performing
2025-05-26,Products,Referral,Referral,6,7,0.4584,140.12,3.0,0.5866,0.0581,1,55,Low Performing
2025-05-26,Products,Organic Search,Organic,1,4,0.4902,208.05,1.22,0.4638,0.0786,0,28,Low Performing
2025-05-26,Contact,Organic Search,Organic,7,8,0.4751,75.8,6.52,0.5782,0.0625,2,109,High Performing
2025-05-26,Blog,Organic Search,Organic,5,6,0.4751,174.13,1.62,0.5403,0.0521,0,36,Average Performing
2025-05-26,Landing Page,Organic Search,Organic,4,6,0.4805,85.28,1.0,0.5196,0.0531,0,19,Average Performing
2025-05-26,Blog,Organic Search,Organic,1,1,0.5286,239.55,3.76,0.4591,0.1015,0,6,Average Performing
2025-05-26,Blog,Social,Social,10,12,0.4588,75.47,1.0,0.5843,0.0433,1,48,Average Performing
2025-05-26,Blog,Organic Search,Organic,4,5,0.4429,489.6,4.4,0.5254,0.0552,0,32,Average Performing
2025-05-27,Products,Referral,Referral,6,7,0.5088,69.83,4.44,0.543,0.0462,1,89,Low Performing
2025-05-27,About,Direct,Direct,7,8,0.5225,129.15,1.0,0.5106,0.0508,2,47,High Performing
2025-05-27,FAQ,Referral,Referral,10,10,0.4835,523.73,1.93,0.4789,0.0692,1,47,Low Performing
2025-05-27,Pricing,Organic Search,Organic,5,9,0.4238,170.45,3.46,0.653,0.0346,0,56,High Performing
2025-05-27,FAQ,Social,Social,9,10,0.5553,205.57,1.0,0.4426,0.0566,0,63,Low Performing
2025-05-28,Landing Page,Direct,Direct,5,7,0.6011,36.13,1.9,0.3505,0.0221,1,31,Average Performing
2025-05-28,Home,Organic Search,Organic,8,8,0.4202,186.34,3.91,0.5939,0.0845,2,60,Low Performing
2025-05-28,Blog,Referral,Referral,10,10,0.3841,92.9,3.28,0.63,0.045,0,92,Average Performing
2025-05-28,FAQ,Organic Search,Organic,5,5,0.5381,344.28,1.89,0.5292,0.0627,0,23,Low Performing
2025-05-28,Checkout,Social,Social,2,3,0.5187,228.87,3.91,0.4265,0.0801,0,27,Average Performing
2025-05-28,Pricing,Organic Search,Organic,8,11,0.4734,375.9,1.0,0.5662,0.0687,1,62,High Performing
2025-05-28,Home,Organic Search,Organic,9,12,0.5265,107.4,3.04,0.4733,0.0856,1,62,Low Performing
2025-05-28,Contact,Direct,Direct,11,12,0.4322,199.09,2.85,0.5417,0.0847,1,96,High Performing
2025-05-29,Home,Paid Search,Paid,4,5,0.494,154.23,1.0,0.4906,0.0478,0,25,Low Performing
2025-05-29,Home,Organic Search,Organic,10,12,0.5442,352.03,1.25,0.418,0.0578,1,40,Low Performing
2025-05-29,Blog,Organic Search,Organic,3,4,0.3868,99.87,4.4,0.5895,0.0582,0,36,Average Performing
2025-05-29,Blog,Direct,Direct,8,10,0.501,190.53,4.44,0.5432,0.1184,0,118,Average Performing
2025-05-29,Blog,Organic Search,Organic,5,7,0.5009,286.27,3.27,0.5532,0.0669,1,48,Average Performing
2025-05-30,FAQ,Organic Search,Organic,6,7,0.4892,233.98,2.71,0.4641,0.0393,0,50,Low Performing
2025-05-30,Landing Page,Paid Search,Paid,2,3,0.4989,143.97,6.38,0.5263,0.1105,0,34,Average Performing
2025-05-30,Home,Referral,Referral,9,10,0.4572,139.35,6.61,0.4712,0.0928,2,183,Low Performing
2025-05-30,Services,Organic Search,Organic,3,4,0.5275,230.19,1.61,0.4122,0.0326,1,11,Average Performing
2025-05-30,Services,Direct,Direct,11,12,0.4956,87.92,1.01,0.46,0.0138,0,31,Average Performing
2025-05-31,Services,Direct,Direct,10,11,0.483,99.78,6.54,0.5405,0.0509,0,150,Average Performing
2025-05-31,Products,Direct,Direct,8,8,0.4667,423.86,3.29,0.5482,0.0519,1,38,Low Performing
2025-05-31,Services,Paid Search,Paid,3,3,0.5657,68.93,1.61,0.3702,0.012,0,13,Average Performing
2025-05-31,FAQ,Referral,Referral,3,3,0.4305,298.06,4.12,0.5155,0.0696,0,29,Low Performing
2025-05-31,Products,Organic Search,Organic,6,8,0.4951,105.95,5.79,0.4779,0.1054,0,106,Low Performing
2025-05-31,Home,Organic Search,Organic,11,12,0.4394,533.74,2.68,0.5632,0.0274,1,70,Low Performing
2025-05-31,About,Social,Social,10,13,0.4703,518.77,2.32,0.5257,0.0693,0,92,High Performing
2025-05-31,Services,Referral,Referral,2,3,0.496,238.09,4.13,0.5571,0.078,1,33,Average Performing
2025-05-31,Products,Referral,Referral,7,9,0.5031,159.78,2.89,0.5019,0.069,1,67,Low Performing
2025-05-31,Home,Organic Search,Organic,5,8,0.462,80.3,5.18,0.6054,0.0454,2,52,Low Performing
2025-06-01,Services,Referral,Referral,1,2,0.4712,121.45,4.43,0.5045,0.0876,2,22,Average Performing
2025-06-01,Home,Direct,Direct,10,14,0.5799,126.23,3.59,0.4816,0.0548,2,121,Low Performing
2025-06-01,Landing Page,Social,Social,10,10,0.4226,319.63,1.07,0.5322,0.0348,0,64,Average Performing
2025-06-01,FAQ,Organic Search,Organic,9,9,0.5206,157.46,4.8,0.5296,0.0856,2,87,Low Performing
2025-06-01,Services,Social,Social,8,9,0.4275,465.38,5.4,0.6732,0.0998,1,121,Average Performing
2025-06-02,Products,Organic Search,Organic,7,9,0.4322,332.03,5.17,0.5478,0.0675,1,103,Low Performing
2025-06-02,Pricing,Paid Search,Paid,9,10,0.5152,84.38,7.56,0.4791,0.0981,1,134,High Performing
2025-06-02,About,Organic Search,Organic,3,4,0.5106,120.31,1.39,0.4594,0.023,0,24,High Performing
2025-06-03,Home,Referral,Referral,4,5,0.4264,148.59,3.32,0.6267,0.0971,2,50,Low Performing
2025-06-03,About,Organic Search,Organic,5,6,0.4343,352.44,1.12,0.5664,0.0674,0,32,High Performing
2025-06-03,Home,Organic Search,Organic,11,11,0.5271,56.09,1.22,0.5095,0.0167,0,37,Low Performing
2025-06-03,Contact,Paid Search,Paid,3,4,0.5031,106.22,1.77,0.5002,0.0475,0,24,High Performing
2025-06-03,Blog,Direct,Direct,3,4,0.4611,287.05,2.35,0.5973,0.0478,0,23,Average Performing
2025-06-03,FAQ,Organic Search,Organic,10,12,0.5173,260.77,1.45,0.54,0.0187,0,53,Low Performing
2025-06-03,Products,Paid Search,Paid,4,4,0.4667,268.59,2.34,0.5357,0.0418,0,14,Low Performing
2025-06-03,Pricing,Paid Search,Paid,7,7,0.4105,148.14,2.66,0.5351,0.0471,0,24,High Performing
2025-06-03,Products,Referral,Referral,5,6,0.4943,179.77,2.72,0.5089,0.0453,0,23,Low Performing
2025-06-03,Products,Paid Search,Paid,3,4,0.5063,250.29,2.46,0.5032,0.0609,0,33,Low Performing
2025-06-04,Blog,Organic Search,Organic,8,9,0.5299,107.33,1.0,0.3871,0.0427,0,29,Average Performing
2025-06-04,Products,Referral,Referral,11,12,0.5152,247.46,2.07,0.4893,0.0684,0,103,Low Performing
2025-06-04,About,Organic Search,Organic,7,8,0.5627,166.49,1.05,0.4039,0.0436,0,36,High Performing
2025-06-04,Products,Referral,Referral,8,8,0.4973,319.75,1.88,0.4731,0.0327,0,45,Low Performing
2025-06-04,Home,Organic Search,Organic,9,10,0.4529,137.47,4.69,0.5437,0.0575,0,117,Low Performing
2025-06-04,Home,Direct,Direct,11,14,0.5712,122.34,3.13,0.3911,0.0683,0,93,Low Performing
2025-06-05,About,Paid Search,Paid,4,4,0.458,108.25,3.47,0.4804,0.0663,0,25,High Performing
2025-06-05,Products,Social,Social,4,5,0.5612,130.15,1.0,0.46,0.0086,0,27,Low Performing
2025-06-05,Home,Referral,Referral,11,13,0.5494,74.99,4.17,0.4184,0.093,2,96,Low Performing
2025-06-05,Blog,Referral,Referral,9,11,0.4609,225.65,3.59,0.5459,0.0209,0,104,Average Performing
2025-06-05,Pricing,Direct,Direct,3,4,0.4451,283.46,1.0,0.5134,0.0,0,12,High Performing
2025-06-06,Blog,Organic Search,Organic,5,7,0.4657,55.18,1.64,0.543,0.0053,0,36,Average Performing
2025-06-06,Products,Referral,Referral,2,3,0.5142,189.3,1.6,0.4748,0.0558,0,15,Low Performing
2025-06-06,Pricing,Organic Search,Organic,1,2,0.5158,221.0,1.89,0.5069,0.0677,0,7,High Performing
2025-06-06,Services,Organic Search,Organic,5,5,0.439,105.94,5.21,0.6121,0.0858,1,46,Average Performing
2025-06-06,Home,Organic Search,Organic,5,6,0.418,146.66,3.84,0.6059,0.0842,0,58,Low Performing
2025-06-07,Pricing,Paid Search,Paid,2,5,0.563,299.78,1.0,0.4307,0.0533,0,10,High Performing
2025-06-07,Checkout,Referral,Referral,10,11,0.4748,226.55,8.03,0.488,0.0885,1,170,Average Performing
2025-06-07,Pricing,Organic Search,Organic,5,5,0.4649,115.6,5.55,0.5744,0.0653,1,49,High Performing
2025-06-07,Products,Social,Social,8,10,0.4553,223.07,1.57,0.5179,0.0186,0,68,Low Performing
2025-06-07,Products,Direct,Direct,6,8,0.47,91.23,4.65,0.5154,0.08,0,88,Low Performing
2025-06-08,FAQ,Paid Search,Paid,3,4,0.5079,121.76,1.4,0.4931,0.0428,0,20,Low Performing
2025-06-08,Blog,Paid Search,Paid,9,10,0.6293,115.33,3.32,0.466,0.0487,1,75,Average Performing
2025-06-08,Pricing,Social,Social,3,4,0.5573,162.85,1.97,0.4484,0.0165,0,29,High Performing
2025-06-09,Blog,Referral,Referral,3,4,0.4611,87.32,1.0,0.5958,0.001,0,38,Average Performing
2025-06-09,Pricing,Social,Social,8,10,0.551,360.74,2.78,0.4332,0.0546,0,71,High Performing
2025-06-10,Home,Paid Search,Paid,11,13,0.5412,156.34,5.18,0.4877,0.0645,0,112,Low Performing
2025-06-10,Landing Page,Organic Search,Organic,4,4,0.5061,256.49,1.19,0.5797,0.0399,1,20,Average Performing
2025-06-10,Blog,Organic Search,Organic,2,4,0.5345,62.02,1.3,0.5552,0.0347,0,19,Average Performing
2025-06-10,Products,Organic Search,Organic,8,10,0.5325,309.36,3.86,0.4917,0.075,0,111,Low Performing
2025-06-10,Products,Paid Search,Paid,9,12,0.614,91.52,1.31,0.3889,0.0381,1,20,Low Performing
2025-06-10,Services,Social,Social,1,4,0.4836,117.02,5.53,0.5656,0.063,0,60,Average Performing
2025-06-10,Services,Direct,Direct,10,11,0.5895,168.2,1.0,0.4069,0.0136,0,32,Average Performing
2025-06-11,Contact,Organic Search,Organic,5,6,0.4545,269.3,2.89,0.5962,0.0753,1,60,High Performing
2025-06-11,FAQ,Direct,Direct,10,11,0.5504,233.34,2.37,0.4418,0.0351,0,43,Low Performing
2025-06-11,Blog,Organic Search,Organic,5,5,0.3918,208.44,1.34,0.5849,0.0462,0,28,Average Performing
2025-06-11,Home,Organic Search,Organic,11,13,0.4409,156.86,7.96,0.602,0.116,2,235,Low Performing
2025-06-11,Home,Organic Search,Organic,7,11,0.5474,39.34,2.6,0.4799,0.0539,0,62,Low Performing
2025-06-12,About,Direct,Direct,10,11,0.4953,133.64,7.19,0.4941,0.087,0,134,High Performing
2025-06-12,About,Organic Search,Organic,2,4,0.599,111.17,1.0,0.4495,0.0574,0,4,High Performing
2025-06-13,Landing Page,Referral,Referral,2,4,0.3741,544.4,4.84,0.5999,0.1058,0,41,Average Performing
2025-06-13,Services,Referral,Referral,10,11,0.4281,149.06,2.98,0.5335,0.0606,0,68,Average Performing
2025-06-13,Home,Social,Social,3,3,0.5673,197.24,2.54,0.4248,0.0741,0,30,Low Performing
2025-06-13,Pricing,Organic Search,Organic,2,3,0.542,147.51,1.0,0.4337,0.0346,0,14,High Performing
2025-06-13,Home,Organic Search,Organic,1,2,0.4301,121.52,6.35,0.5262,0.1183,0,32,Low Performing
2025-06-13,Landing Page,Organic Search,Organic,6,6,0.447,253.58,2.44,0.6409,0.0444,0,56,Average Performing
2025-06-14,Blog,Organic Search,Organic,4,4,0.532,109.65,3.82,0.5067,0.036,0,47,Average Performing
2025-06-14,Contact,Organic Search,Organic,8,8,0.593,20.0,1.0,0.4416,0.0963,0,25,High Performing
2025-06-14,Products,Referral,Referral,2,2,0.519,137.47,5.07,0.5192,0.0759,0,25,Low Performing
2025-06-14,Services,Organic Search,Organic,11,12,0.5614,206.27,1.0,0.4672,0.0399,0,86,Average Performing
2025-06-14,Products,Direct,Direct,6,7,0.4755,85.57,2.08,0.475,0.0537,0,42,Low Performing
2025-06-15,Products,Organic Search,Organic,9,9,0.4623,232.6,2.34,0.5246,0.0433,0,76,Low Performing
2025-06-15,Checkout,Referral,Referral,7,8,0.5913,86.03,1.55,0.4652,0.0304,1,30,Average Performing
2025-06-15,FAQ,Paid Search,Paid,1,1,0.5067,88.09,1.06,0.501,0.0232,0,7,Low Performing
2025-06-15,Home,Referral,Referral,2,4,0.5549,74.91,4.83,0.4384,0.063,0,46,Low Performing
2025-06-15,Services,Social,Social,7,8,0.5257,130.79,1.18,0.4492,0.0264,0,45,Average Performing
2025-06-16,About,Referral,Referral,10,12,0.4876,428.54,1.59,0.5388,0.0409,0,63,High Performing
2025-06-16,Home,Organic Search,Organic,2,4,0.5068,77.05,2.04,0.4914,0.0296,0,17,Low Performing
2025-06-16,Products,Social,Social,3,4,0.6073,102.8,1.22,0.3446,0.0196,0,31,Low Performing
2025-06-16,Contact,Organic Search,Organic,1,4,0.4174,206.14,2.77,0.5843,0.0586,1,30,High Performing
2025-06-16,Services,Paid Search,Paid,4,5,0.5155,277.16,1.77,0.5183,0.0552,0,25,Average Performing
2025-06-17,Home,Organic Search,Organic,9,9,0.4186,364.9,2.1,0.6191,0.08,1,58,Low Performing
2025-06-17,Products,Organic Search,Organic,2,3,0.4733,86.61,1.37,0.4952,0.0564,0,19,Low Performing
2025-06-17,Blog,Referral,Referral,8,9,0.5592,358.95,6.09,0.4647,0.1061,1,110,Average Performing
2025-06-17,Blog,Direct,Direct,3,3,0.4936,426.45,3.7,0.4546,0.1012,0,30,Average Performing
2025-06-17,Blog,Direct,Direct,2,3,0.4635,56.39,2.75,0.5533,0.0716,0,26,Average Performing
2025-06-17,Blog,Direct,Direct,10,12,0.5062,24.35,1.0,0.482,0.0153,0,64,Average Performing
2025-06-17,Blog,Direct,Direct,2,3,0.4868,443.75,1.37,0.4955,0.0349,1,14,Average Performing
2025-06-18,Pricing,Direct,Direct,8,8,0.5435,147.07,1.63,0.4644,0.0462,0,38,High Performing
2025-06-18,Landing Page,Organic Search,Organic,5,7,0.4642,102.11,5.85,0.4973,0.0816,0,92,Average Performing
2025-06-18,Blog,Organic Search,Organic,4,5,0.4452,136.56,2.83,0.4971,0.0556,0,19,Average Performing
2025-06-18,Products,Direct,Direct,6,8,0.5232,51.33,1.75,0.5013,0.0484,0,40,Low Performing
2025-06-18,Blog,Direct,Direct,7,7,0.554,193.73,1.69,0.4215,0.011,0,31,Average Performing
2025-06-18,Home,Organic Search,Organic,3,3,0.471,187.35,3.05,0.5571,0.0606,0,33,Low Performing
2025-06-19,FAQ,Referral,Referral,7,10,0.4495,81.85,3.76,0.6096,0.0592,1,62,Low Performing
2025-06-19,Landing Page,Organic Search,Organic,11,11,0.4643,82.66,3.68,0.5347,0.0638,0,114,Average Performing
2025-06-19,Pricing,Direct,Direct,4,7,0.5825,368.45,1.52,0.4467,0.0644,0,29,High Performing
2025-06-19,Products,Direct,Direct,2,3,0.4203,399.98,7.21,0.5467,0.1236,0,48,Low Performing
2025-06-20,Contact,Organic Search,Organic,3,4,0.4765,89.47,1.96,0.5276,0.0434,0,14,High Performing
2025-06-20,FAQ,Social,Social,9,11,0.5255,123.05,2.08,0.5209,0.0405,1,55,Low Performing
2025-06-20,Services,Organic Search,Organic,10,13,0.4932,196.64,1.64,0.5058,0.0165,0,40,Average Performing
2025-06-20,Services,Organic Search,Organic,3,5,0.6695,131.55,2.43,0.2865,0.0456,0,16,Average Performing
2025-06-20,Checkout,Organic Search,Organic,8,9,0.601,151.13,1.73,0.32,0.029,0,64,Average Performing
2025-06-20,Checkout,Paid Search,Paid,6,7,0.4739,270.97,7.81,0.5204,0.1186,0,124,Average Performing
2025-06-20,Home,Referral,Referral,5,6,0.4988,250.09,2.38,0.4596,0.0586,0,28,Low Performing
2025-06-20,Blog,Direct,Direct,11,11,0.521,164.28,1.0,0.4868,0.0314,2,16,Average Performing
2025-06-20,Blog,Referral,Referral,2,2,0.4817,130.91,2.92,0.5127,0.0392,0,14,Average Performing
2025-06-21,Contact,Referral,Referral,9,11,0.4606,114.63,2.02,0.5462,0.067,0,49,High Performing
2025-06-21,About,Direct,Direct,11,11,0.5272,139.43,1.0,0.4777,0.0581,2,3,High Performing
2025-06-21,Contact,Referral,Referral,3,5,0.3782,532.57,4.97,0.6507,0.0916,1,62,High Performing
2025-06-21,Blog,Referral,Referral,4,7,0.3917,346.07,3.72,0.5654,0.0609,0,56,Average Performing
2025-06-21,Checkout,Paid Search,Paid,9,9,0.5964,77.35,1.57,0.3769,0.054,0,23,Average Performing
2025-06-22,Services,Referral,Referral,11,11,0.498,205.82,6.48,0.4782,0.0961,2,163,Average Performing
2025-06-22,Blog,Paid Search,Paid,9,10,0.4649,142.93,1.0,0.577,0.066,2,32,Average Performing
2025-06-22,FAQ,Organic Search,Organic,4,5,0.5472,50.42,1.08,0.3719,0.0256,0,17,Low Performing
